#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:tree" spec="beast.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:tree" lower="0.0" name="origin" upper="100.0">90.0</parameter>
#            <parameter id="diversificationRateFBD.t:tree" lower="0.0" name="diversificationRate">1.0</parameter>
#            <parameter id="turnoverFBD.t:tree" lower="0.0" name="turnover" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:tree" lower="0.0" name="samplingProportion" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:tree" lower="0.0" name="removalProbability" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:tree" lower="0.0" name="rho" upper="1.0">1.0</parameter>
#            <tree id="Tree.t:tree">
#                <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date-backward">
#                BodicTshangla=0,
#BurmishOldBurmese=0.8,
#BurmishRangoon=0,
#ChepangChepang=0,
#ChinHakha=0,
#JingphoJingpho=0,
#Karbi=0,
#KhroskyabsWobzi=0,
#KirantiKhaling=0,
#LoloishLisu=0,
#NungicDulong=0,
#Rabha=0,
#SiniticGuangzhou=0,
#SiniticOldChinese=2.55,
#Tangut=0.9,
#TaniBokar=0,
#TibetanBatang=0,
#TibetanOldTibetan=1.2,
#TibetoKinauriBunan=0                
#                                <taxa id="TaxonSet.small" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.small"/>
#            </tree>
#        </distribution>
#        <prior id="bcov_alpha_prior.s:small" name="distribution">
#            <parameter id="bcov_alpha.s:small" lower="1.0E-4" name="x" upper="1.0">0.5</parameter>
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="bcov_s_prior.s:small" name="distribution">
#            <parameter id="bcov_s.s:small" lower="1.0E-4" name="x" upper="Infinity">0.5</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">0.05</parameter>
#                <parameter id="RealParameter.1" lower="0.0" name="beta" upper="0.0">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:tree" name="distribution" x="@diversificationRateFBD.t:tree">
#            <Uniform id="Uniform.6" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="originPriorFBD.t:tree" name="distribution" x="@originFBD.t:tree">
#            <Uniform id="Uniform.5" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:tree" name="distribution" x="@samplingProportionFBD.t:tree">
#            <Uniform id="Uniform.8" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:tree" name="distribution" x="@turnoverFBD.t:tree">
#            <Uniform id="Uniform.7" name="distr"/>
#        </prior>
#        <distribution id="OldChinese.prior" spec="beast.math.distributions.MRCAPrior" tipsonly="true" tree="@Tree.t:tree">
#            <taxonset id="OldChinese" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="SiniticOldChinese" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.10" lower="2.3" name="distr" upper="2.8"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.small" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree" useAmbiguities="true">
#            <data ascertained="true" data="@small" excludeto="1" filter="-" id="orgdata.small" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="TwoStateCovarion.0" spec="beast.evolution.datatype.TwoStateCovarion"/>
#            </data>
#            <siteModel gammaCategoryCount="1" id="SiteModel.s:small" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:small" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:small" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:small" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel alpha="@bcov_alpha.s:small" id="covarion" spec="beast.evolution.substitutionmodel.BinaryCovarion" switchRate="@bcov_s.s:small">
#                    <parameter dimension="2" id="frequencies.s:small" lower="0.0" name="vfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <parameter dimension="2" estimate="false" id="hiddenfrequencies.s:small" lower="0.0" name="hfrequencies" upper="1.0">0.5 0.5</parameter>
#                    <frequencies data="@small" estimate="false" id="dummyfrequencies.s:small" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.small	TreeHeight.t:tree	mutationRate.s:small	bcov_alpha.s:small	bcov_s.s:small	frequencies.s:small1	frequencies.s:small2	FBD.t:tree	diversificationRateFBD.t:tree	turnoverFBD.t:tree	samplingProportionFBD.t:tree	originFBD.t:tree	SACountFBD.t:tree	logP(mrca(OldChinese.prior))	height(SiniticOldChinese)	clockRate.c:clock
95860000	-8456.834796874715	-8403.695305277535	-53.13949159718034	-8403.695305277535	7.397400565443178	1.0	0.08951067035388549	0.19777274344386137	0.9906400131563982	0.00935998684359901	-52.26845788215532	0.20646837356798708	0.0780157131078535	0.6127564798744459	15.524521788888533	3	0.6931471805599453	2.3077639716966454	0.004400346944379576
95870000	-8455.345728074275	-8406.566282361644	-48.77944571263036	-8406.566282361644	6.531822153052439	1.0	0.16471907234884328	0.18740467728492616	0.9906400131563982	0.00935998684359901	-47.960604672885765	0.15794983609487323	0.3855617966341317	0.4408271343402654	9.630267482439015	3	0.6931471805599453	2.444226196139201	0.0048954363047872575
95880000	-8456.849287838912	-8400.256805170791	-56.59248266812018	-8400.256805170791	8.525171139045113	1.0	0.0983511900309146	0.2145834220326762	0.9906400131563982	0.00935998684359901	-55.64226691797584	0.06345520641775644	0.6297542347347904	0.21543202178803117	25.106120344746092	3	0.6931471805599453	2.685860077363564	0.003990300606605096
95890000	-8460.623312558484	-8404.706503979944	-55.9168085785407	-8404.706503979944	7.889546497550877	1.0	0.07804640113586866	0.2145834220326762	0.9897828783302017	0.010217121669795505	-54.966592828396365	0.07119833851201612	0.5786674351348469	0.45331014486238325	21.937795214084726	3	0.6931471805599453	2.470183788023106	0.004689101676481692
95900000	-8457.75031995746	-8404.95255112992	-52.79776882753994	-8404.95255112992	7.669797212140303	1.0	0.1877284596546262	0.19272887303227962	0.9899811041370017	0.010018895862995592	-51.951782001740796	0.1275454071522638	0.3994310429449937	0.4238223998585591	9.867610716215555	3	0.6931471805599453	2.4146963239234376	0.0043056271372600785
95910000	-8456.181855151515	-8403.78443311914	-52.39742203237373	-8403.78443311914	8.341648821606684	1.0	0.15387124834665336	0.18025916232705055	0.9914039172164956	0.00859608278350175	-51.6162265302459	0.13220250880147605	0.2662581993199069	0.5919515222210399	9.280361735191038	3	0.6931471805599453	2.6396637856800202	0.003640257681080612
95920000	-8454.836581238604	-8400.024898120759	-54.81168311784574	-8400.024898120759	8.472733668271335	1.0	0.13725652562368743	0.18025916232705055	0.9914388728816453	0.008561127118351983	-54.03048761571791	0.07565396361564608	0.6167376253538693	0.23729557075249666	15.330718458193383	3	0.6931471805599453	2.383599059217396	0.003490918648333374
95930000	-8452.223951768688	-8400.090239651747	-52.13371211694263	-8400.090239651747	7.88009966269542	1.0	0.08576403631827187	0.22112700422844123	0.9910471717761089	0.008952828223888466	-51.15430530100302	0.18406494484477284	0.1121794809848443	0.8024729822541855	9.148164400973247	3	0.6931471805599453	2.4392954687466872	0.0044094001589769964
95940000	-8455.665607232746	-8399.50091257308	-56.1646946596674	-8399.50091257308	9.426678122049903	1.0	0.09649196496334835	0.22609417690696126	0.9901914934914515	0.009808506508545856	-55.16368743864106	0.099211712650259	0.4241883645150073	0.5070275502917672	16.509994681914804	3	0.6931471805599453	2.3573390164060775	0.004201302402116654
95950000	-8464.478088210935	-8406.23635301016	-58.24173520077682	-8406.23635301016	8.284971942442612	1.0	0.10747114546725944	0.19111365996574833	0.9899030810907828	0.010096918909214539	-57.403905161729995	0.2208040178377868	0.501731017484474	0.2211632509323618	12.536713168631403	3	0.6931471805599453	2.436064940213404	0.004601687443998664
95960000	-8458.929168908327	-8402.773402649169	-56.15576625915813	-8402.773402649169	8.34060465441149	1.0	0.13056333037976256	0.19797695849765098	0.9899030810907828	0.010096918909214539	-55.283731683135954	0.09583818129532726	0.4407511877272875	0.3297366095462681	9.567632699398281	2	0.6931471805599453	2.308782112891972	0.004409878415108787
95970000	-8457.14135392431	-8402.060444605035	-55.08090931927422	-8402.060444605035	8.824616174974388	1.0	0.12780862635636542	0.19797695849765098	0.9889845596685414	0.011015440331455994	-54.208874743252046	0.0952514060700513	0.5405706139749421	0.3337136666034852	10.552562238311863	3	0.6931471805599453	2.5639112468965983	0.00473695351854015
95980000	-8450.548491406938	-8398.144782020372	-52.40370938656676	-8398.144782020372	8.106137725695257	1.0	0.12639849708137252	0.19797695849765098	0.9908881248596431	0.00911187514035435	-51.53167481054459	0.12054124164444527	0.21979348535543586	0.45531956955931785	9.16183657462907	3	0.6931471805599453	2.4728097913572267	0.004084749282790698
95990000	-8455.887718842032	-8399.670776593646	-56.21694224838488	-8399.670776593646	7.595931421786379	1.0	0.16529278608851494	0.1901841832019892	0.9908929584581727	0.009107041541824694	-55.38383673146677	0.08723396797812825	0.6431331389518528	0.049067575269866597	12.373028031004571	3	0.6931471805599453	2.438577833857958	0.004036335278996225
96000000	-8454.41714472535	-8401.181456357035	-53.235688368316	-8401.181456357035	8.602574523884117	1.0	0.09853485313838518	0.1901841832019892	0.9908929584581727	0.009107041541824694	-52.40258285139789	0.109885727817811	0.5583771422714173	0.1671022876355887	10.508301511565998	3	0.6931471805599453	2.370046038483505	0.003918509426728619
96010000	-8460.210458642374	-8401.458246229551	-58.75221241282285	-8401.458246229551	9.43080942346015	1.0	0.10003430005776759	0.1904188737052096	0.9910263751049225	0.008973624895074889	-57.917911833498714	0.10470676650442508	0.3352717862366897	0.2953591119568669	27.732107410643046	3	0.6931471805599453	2.4606420197832737	0.0035741529996730238
96020000	-8452.034444375427	-8395.589887082968	-56.44455729246001	-8395.589887082968	8.266612956756639	1.0	0.11184292077926193	0.19269842856109937	0.9921354724596378	0.00786452754035954	-55.59872358998181	0.15354920298109037	0.4200302882310448	0.34305630993092906	9.171453033281441	2	0.6931471805599453	2.3246369040986448	0.003509537192870375
96030000	-8456.852457640844	-8406.886128920449	-49.9663287203956	-8406.886128920449	7.056074497141793	1.0	0.14048468981017026	0.26676288219015937	0.9921354724596378	0.00786452754035954	-48.80411649903771	0.19739296379647897	0.3097403013210775	0.3789633555918819	7.755422594917719	3	0.6931471805599453	2.3798746911188666	0.0035261358760811704
96040000	-8454.264902554876	-8398.870297667927	-55.39460488694976	-8398.870297667927	8.569573843129634	1.0	0.14048468981017026	0.1758786030529412	0.9921354724596378	0.00786452754035954	-54.63721896495288	0.1792178545954108	0.17760727196398263	0.58246949319607	15.603705611313893	3	0.6931471805599453	2.5404128640291948	0.003248654149938768
96050000	-8455.866636068204	-8400.93975181306	-54.92688425514244	-8400.93975181306	8.37985031005114	1.0	0.14133724945803836	0.1881990137591137	0.9915336189792932	0.008466381020704274	-54.10394560624532	0.17322964079889214	0.3006089996467621	0.2590220921202153	9.454899537517909	2	0.6931471805599453	2.591820421454606	0.003655111588518505
96060000	-8459.022041267759	-8404.98330994516	-54.038731322598046	-8404.98330994516	8.889113304644546	1.0	0.18826902385547764	0.0998449774692396	0.9915336189792932	0.008466381020704274	-53.826815244796606	0.18057852689772796	0.03733883511994928	0.8762353131998344	12.546398384397095	3	0.6931471805599453	2.34665593466401	0.0032075336314050648
96070000	-8455.633069911217	-8399.67312212755	-55.95994778366777	-8399.67312212755	8.070115984339248	1.0	0.19852827543575655	0.10528321242665156	0.9915336189792932	0.008466381020704274	-55.69710442104821	0.19237143927656297	0.2402980018706216	0.47055265435171423	19.74235800927931	3	0.6931471805599453	2.729707912437586	0.003395037279972647
96080000	-8454.978785047388	-8403.86591857217	-51.11286647521727	-8403.86591857217	7.830231503109954	1.0	0.1899919624088799	0.130819800193902	0.9915336189792932	0.008466381020704274	-50.64116097015334	0.159854762997177	0.2995870355218203	0.4299607690082108	11.015465078310092	3	0.6931471805599453	2.352805730386198	0.0038403652465878544
96090000	-8458.107673803264	-8402.046074698332	-56.061599104932476	-8402.046074698332	7.790395203055831	1.0	0.1899919624088799	0.16958834590301333	0.9915336189792932	0.008466381020704274	-55.339441204721524	0.06641846048850152	0.46215683110071865	0.38233320626520073	26.40798884677461	3	0.6931471805599453	2.3071708863194798	0.0034934174446782304
96100000	-8464.175957785086	-8410.601940313056	-53.57401747202989	-8410.601940313056	8.817381775374782	1.0	0.14940519088730972	0.14891422645422062	0.9915336189792932	0.008466381020704274	-52.97743033440864	0.15701059408393286	0.18195764131838715	0.5156093808641992	9.28960714832104	3	0.6931471805599453	2.4675984883526896	0.0032898978021528944
96110000	-8455.811814708632	-8403.403402683565	-52.40841202506597	-8403.403402683565	7.5285901628243215	1.0	0.17612634166473307	0.1819648844000184	0.9920373740399602	0.007962625960037276	-51.61809873719382	0.09594136379400582	0.4148228893284017	0.3634029732966342	8.068556426051794	3	0.6931471805599453	2.7152506355770165	0.0031604747650839198
96120000	-8463.258500263753	-8406.588911777062	-56.66958848669181	-8406.588911777062	8.619425421552204	1.0	0.17461267350294307	0.12537288883052453	0.9920373740399602	0.007962625960037276	-56.238829650764316	0.14909381787962894	0.35234617173515115	0.22078315573374824	20.97710547503587	3	0.6931471805599453	2.3337300467826783	0.0033251613185114816
96130000	-8461.11848571987	-8408.449609483905	-52.668876235965016	-8408.449609483905	6.959064583560755	1.0	0.19439427981963656	0.1315205684869223	0.9921703098922885	0.007829690107708934	-52.19202532795906	0.08306567295800292	0.6067939023764002	0.36452755948700194	13.447148299274977	3	0.6931471805599453	2.338291209436206	0.003676272314095218
96140000	-8454.634062834966	-8401.622603706093	-53.01145912887252	-8401.622603706093	8.331158011354221	1.0	0.24440053633703138	0.0919423926495207	0.9914860876974791	0.008513912302518257	-52.878667026131026	0.17135328529097885	0.12611249429047489	0.6513742659492479	12.879232531580936	3	0.6931471805599453	2.338291209436206	0.0034934271469973586
96150000	-8459.570674429315	-8407.791653099042	-51.779021330271995	-8407.791653099042	8.04481253508385	1.0	0.20282810623117886	0.10145404092244634	0.9914860876974791	0.008513912302518257	-51.55175656378461	0.13126017147109595	0.41930102448775664	0.3890424623053637	14.324348361241192	3	0.6931471805599453	2.4750497278366748	0.004099564450007379
96160000	-8463.280092266054	-8408.36280935513	-54.91728291092301	-8408.36280935513	7.745736508008004	1.0	0.19335857897698028	0.13363362712977583	0.9906047683476958	0.009395231652301656	-54.42507895507223	0.2637076433809348	0.30236329242118437	0.10193511907393428	9.358903937569183	3	0.6931471805599453	2.4481365787143736	0.004525362782411577
96170000	-8467.260949446852	-8411.835189842417	-55.425759604435356	-8411.835189842417	7.893548870479156	1.0	0.25670091116141935	0.07640678540866973	0.9897929741639047	0.010207025836092816	-55.47035723463162	0.12131051035026992	0.3977161424698817	0.19767686132450532	12.012905057999989	2	0.6931471805599453	2.417902813566512	0.004189351914094951
96180000	-8456.74661377393	-8401.196296808805	-55.550316965125035	-8401.196296808805	8.825559556169006	1.0	0.25670091116141935	0.04150285675144477	0.9903371873271104	0.00966281267288711	-56.178198770202336	0.12582534906631138	0.16774088633077724	0.6215824591186015	31.940000155363695	3	0.6931471805599453	2.7743017825797005	0.003777316629344269
96190000	-8474.381032085856	-8418.266561842434	-56.11447024342133	-8418.266561842434	7.565681039006442	1.0	0.25670091116141935	0.009437498590195522	0.989657003280569	0.010342996719428432	-58.152576316521575	0.0421307158305047	0.7324975773258008	0.29017004460033613	11.700837465400442	2	0.6931471805599453	2.331399290059443	0.0038776791903718287
96200000	-8459.823103929411	-8405.538189438785	-54.284914490627564	-8405.538189438785	7.898507633232856	1.0	0.135632492982681	0.1945551056500928	0.9904233216276095	0.009576678372388027	-53.42978554960869	0.036006827678119996	0.8025379677911109	0.1738348589784525	11.24527944923117	3	0.6931471805599453	2.309529776644165	0.004027724550676771
96210000	-8451.743036546362	-8398.576994648356	-53.166041898005815	-8398.576994648356	8.040729000700113	1.0	0.135632492982681	0.18702999471484735	0.9904233216276095	0.009576678372388027	-52.34913958506611	0.11286236311242027	0.34499805328891436	0.292952318293811	15.22571874216479	3	0.6931471805599453	2.309529776644165	0.004297542347391106
96220000	-8450.424939165605	-8397.969705353727	-52.4552338118775	-8397.969705353727	8.564384491869298	1.0	0.0806343201873574	0.23303884814461992	0.9914172609904159	0.008582739009581593	-51.42479125554751	0.18882597062128878	0.16583435587084439	0.5131461024103453	14.882583320245317	3	0.6931471805599453	2.5820510379507975	0.004174302784072262
96230000	-8458.363046328164	-8403.004542032677	-55.35850429548754	-8403.004542032677	7.820264726500576	1.0	0.06450831526515852	0.23303884814461992	0.9925270968866394	0.007472903113358154	-54.328061739157555	0.12456636080273953	0.1269529213385167	0.574045247485916	18.33530253837744	3	0.6931471805599453	2.437208768086205	0.0030367333320603976
96240000	-8458.247077545117	-8405.129080467712	-53.11799707740395	-8405.129080467712	8.167079175157514	1.0	0.11232235766911387	0.20146171629462098	0.9919289983995916	0.008071001600406021	-52.22903774439347	0.05522345095405797	0.75143719245634	0.17572791149601585	8.5059681719022	3	0.6931471805599453	2.407916449239006	0.00368445223390146
96250000	-8456.066067366237	-8399.5605339299	-56.50553343633753	-8399.5605339299	7.7156246354610065	1.0	0.13553416908400834	0.20146171629462098	0.9904703715870301	0.009529628412967452	-55.61657410332705	0.12460846865203687	0.3407911844774069	0.16064590961922223	22.354372191793153	3	0.6931471805599453	2.5383960439136777	0.004079306349979323
96260000	-8453.851254578947	-8397.478169832106	-56.37308474684052	-8397.478169832106	8.134257009066177	1.0	0.11756237055815627	0.22658205595208283	0.9904703715870301	0.009529628412967452	-55.36998098174895	0.22539437676580537	0.16188171782984118	0.5826476943413428	12.057480419807293	2	0.6931471805599453	2.3111272442525364	0.004314622026596005
96270000	-8456.806738343537	-8402.659652981098	-54.1470853624398	-8402.659652981098	7.1954936971900905	1.0	0.11756237055815627	0.22658205595208283	0.9904703715870301	0.009529628412967452	-53.14398159734824	0.23467301412265723	0.3809143247432692	0.32886045972871547	11.899498632225455	2	0.6931471805599453	2.3111272442525364	0.00479637230951808
96280000	-8468.8353009539	-8414.313609747483	-54.52169120641699	-8414.313609747483	7.870796695446837	1.0	0.10574376089528781	0.25713564322333504	0.9898971553946463	0.010102844605351319	-53.39536032869746	0.19378887746878665	0.2710258937698872	0.3354301546760564	11.49521909250536	3	0.6931471805599453	2.6953435316444656	0.004226320965683515
96290000	-8455.681130100706	-8402.774500399133	-52.90662970157169	-8402.774500399133	8.44082483320849	1.0	0.1034039503832036	0.24875099603166112	0.9898971553946463	0.010102844605351319	-51.812631080690906	0.17985949475931054	0.14063769161798856	0.4404878431489459	10.990248603514642	3	0.6931471805599453	2.3904793853034696	0.004379628844251186
96300000	-8458.743343131398	-8403.34359830467	-55.39974482672858	-8403.34359830467	9.935015183226282	1.0	0.06784706961364034	0.23200756927547006	0.9899353779836765	0.010064622016321101	-54.37361881223719	0.14122870399668994	0.130555080961547	0.5155979867342803	12.650379220547679	3	0.6931471805599453	2.609618862871358	0.004191172225237045
96310000	-8457.234930545805	-8403.958464906915	-53.276465638889825	-8403.958464906915	8.250745354697857	1.0	0.05386370572732903	0.23200756927547006	0.9905201785603222	0.009479821439675495	-52.250339624398435	0.1622901922997695	0.1294598254349339	0.42129166905275345	11.348980890623732	3	0.6931471805599453	2.3163575161879146	0.004540212214282038
96320000	-8453.600250900927	-8396.473012770424	-57.12723813050204	-8396.473012770424	8.555305840045481	1.0	0.1282779148256333	0.23200756927547006	0.9903218352985939	0.009678164701403825	-56.101112116010654	0.12034331147558518	0.4071463584969351	0.19433760017047896	12.434493111006283	2	0.6931471805599453	2.5768367903622336	0.0038956136314080903
96330000	-8461.251284974584	-8406.673607845765	-54.57767712881797	-8406.673607845765	9.165948596034859	1.0	0.1576680388912952	0.14320068665729724	0.9903970938579294	0.009602906142068253	-54.01882860291627	0.08100404587911632	0.5351646078676612	0.32526640363323905	10.835655913184096	3	0.6931471805599453	2.5029582656910003	0.003785922790447827
96340000	-8464.847977174473	-8405.825026866032	-59.02295030844029	-8405.825026866032	9.28633596859327	1.0	0.14763071953690937	0.14320068665729724	0.9903970938579294	0.009602906142068253	-58.46410178253859	0.12712290822182976	0.3965976604589899	0.3589984615854211	13.601907042526799	2	0.6931471805599453	2.597663734393215	0.003758724588165319
96350000	-8454.587826020714	-8399.399515448678	-55.188310572036	-8399.399515448678	8.438216412159655	1.0	0.06492248634089327	0.2818776723099316	0.9904045954398614	0.00959540456013625	-53.97222951354039	0.19621792252937395	0.08321250798165901	0.6000839723997906	17.509884964286837	3	0.6931471805599453	2.3773994449047904	0.004543776975981611
96360000	-8458.062317135966	-8403.667435602283	-54.394881533682785	-8403.667435602283	8.067980351334226	1.0	0.06955882174305948	0.2818776723099316	0.9910636725257196	0.008936327474278067	-53.178800475187174	0.07853594826531457	0.4583615747576842	0.30773934068388115	11.45753207078111	3	0.6931471805599453	2.433713938298898	0.0036789154096146955
96370000	-8470.224541899095	-8414.316402028378	-55.90813987071629	-8414.316402028378	8.79894936656144	1.0	0.04230431494824596	0.3416025971545266	0.9910636725257196	0.008936327474278067	-54.50352018933533	0.1927756286143707	0.21016629864820643	0.3193357985823794	13.342872131563132	3	0.6931471805599453	2.448979408007968	0.0038113178964879362
96380000	-8457.781792473028	-8405.527999057333	-52.2537934156952	-8405.527999057333	7.441559265270512	1.0	0.03599174319393278	0.3416025971545266	0.9923546791787949	0.0076453208212027115	-50.84917373431424	0.16196081971990064	0.29102091426361465	0.24610282821247192	11.037951443131421	3	0.6931471805599453	2.3421980607588293	0.0037051572289567426
96390000	-8454.648132951272	-8402.112780321026	-52.53535263024618	-8402.112780321026	7.582144907494266	1.0	0.02478513589296859	0.3416025971545266	0.9923546791787949	0.0076453208212027115	-51.13073294886522	0.1370823645120179	0.30039304609217327	0.4455274848817065	10.973203703827535	3	0.6931471805599453	2.360583034311363	0.0036344622116458976
96400000	-8463.185494033802	-8405.989313410882	-57.196180622919094	-8405.989313410882	9.267771204348866	1.0	0.0170509756809495	0.3368280363669329	0.9924516578348739	0.007548342165123738	-55.80541016301423	0.16421968323977998	0.48340408637098004	0.2773025173566007	11.154869250256926	3	0.6931471805599453	2.598333798471194	0.0034582196522979754
96410000	-8461.790284709712	-8407.804954089219	-53.985330620492704	-8407.804954089219	8.269588371383183	1.0	0.06136917149077891	0.3368280363669329	0.9930407859974855	0.00695921400251219	-52.59456016058784	0.18090788894741894	0.08973746891621573	0.8328703811055155	8.876300710786694	3	0.6931471805599453	2.5165456635782086	0.002877802584811228
96420000	-8457.427104302367	-8402.515049660993	-54.91205464137426	-8402.515049660993	8.026821097714148	1.0	0.044597572716761576	0.3368280363669329	0.9928168043375103	0.007183195662487405	-53.5212841814694	0.17413585283069713	0.37944733349771637	0.35190335210638773	12.867025262700745	3	0.6931471805599453	2.3296477869082297	0.0032450077987740775
96430000	-8462.641185845807	-8410.67081572172	-51.97037012408742	-8410.67081572172	7.40980344791611	1.0	0.021052411807970742	0.31870877733073494	0.9928168043375103	0.007183195662487405	-50.63394161226221	0.15232439179752072	0.3260740967789157	0.4729407451035796	10.637328609050417	3	0.6931471805599453	2.3587508813341644	0.003612408010719338
96440000	-8463.58655361316	-8402.861131128133	-60.72542248502844	-8402.861131128133	10.84380493734439	1.0	0.010870387461086501	0.2666696866628293	0.9917240850400316	0.008275914959966048	-59.563551530528464	0.13681854908001498	0.29874194537035353	0.488458556436	12.14067440156051	2	0.6931471805599453	2.4456446580973568	0.0035677023241464587
96450000	-8460.743276478497	-8401.079754711283	-59.663521767214256	-8401.079754711283	9.320888617485554	1.0	0.021530592254912256	0.35625369203261326	0.9917240850400316	0.008275914959966048	-58.21754169752953	0.07919731659791363	0.4827789934223123	0.218524527759069	11.516943466365912	2	0.6931471805599453	2.5441864966255383	0.003179160183750052
96460000	-8462.07631805632	-8404.299223090482	-57.77709496583836	-8404.299223090482	8.776803470874537	1.0	0.015702628369783877	0.35625369203261326	0.9918103340766843	0.0081896659233134	-56.331114896153636	0.10384988194178253	0.10633232934489321	0.8640581703355403	12.419661871048586	3	0.6931471805599453	2.311944182836569	0.0031979246116695345
96470000	-8456.893449163532	-8402.955321697593	-53.93812746593864	-8402.955321697593	8.248749782999848	1.0	0.06566205054951355	0.35625369203261326	0.9918110022800557	0.008188997719942	-52.49214739625392	0.1846173455804359	0.08854700521989818	0.6828214155770566	13.516950915334027	3	0.6931471805599453	2.4084614700136644	0.0035831415154151777
96480000	-8462.578075074052	-8402.634386454845	-59.9436886192078	-8402.634386454845	7.369094510826021	1.0	0.12568685773463206	0.21757528432005444	0.9920017304444004	0.007998269555597239	-58.98001965149672	0.06353811698500003	0.0873800155051172	0.7320168561075499	9.20936312181644	3	0.6931471805599453	2.4273028010435636	0.00349285574848336
